ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0015711	organic anion transport	91/2590	344/17020	3.93005495802797e-08	2.04684407768566e-05	1.90372614330503e-05	SLC4A1/ABCB4/SLC6A13/SLC38A5/SLC11A1/ATP1A2/ABCC2/CASR/SLC4A8/SLC2A3/CEACAM1/SLC4A4/LRP2/SLCO1A2/SLC26A4/SLC26A3/SLC10A1/HRH3/SLC17A9/SLC1A6/ABCC3/SLC16A6/SLC2A9/FOLR3/SLC6A12/SLC26A8/RHAG/SLC17A2/SLC22A2/SLC4A9/RGS4/SLC25A2/TNFSF11/SLC17A3/SLC17A1/PLA2G5/SLC35D2/GFAP/RTBDN/SLC52A1/NMUR2/AGT/SLCO2B1/SLC3A1/PLA2G12B/MTTP/SLC13A5/SLC16A3/TNFRSF11A/SLC4A10/SLC17A4/SLC22A3/CLTRN/SLC26A7/NTRK2/DRD2/SLC25A31/DRD3/GRM1/PLA2R1/SLC7A7/SLC13A3/ACE/SLC1A7/SLC16A14/SLC2A2/SLC6A20/SLC51A/SLC16A9/CYP7A1/SLC22A11/BDKRB2/PLA2G4F/SLC23A1/SLC26A5/SLC26A9/LEP/KCNJ10/SLC17A8/SLC25A18/PLA2G6/CALHM1/GRM7/SLC22A25/SLC22A24/SLC22A6/SLC44A4/SLCO6A1/SLC10A5/SLC5A8/SLC35D2	91
BP	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	47/2590	141/17020	6.02833613603067e-08	2.87802814360998e-05	2.6767927649638e-05	GIPR/PTGER3/CALCRL/ADGRD1/OPRM1/ARRDC3/PDE4D/CRHR1/ADRA1A/IAPP/ADGRE2/ADM2/ADCY4/GPR12/ADGRB3/MRAP2/LHCGR/LGR5/ADGRG7/GPR119/DRD2/ADRA2A/DRD3/ADGRF1/GPR26/ADGRG4/GIP/PTGIR/PTH1R/ABCA1/GPR101/TSHR/FSHR/S1PR1/RXFP1/PTGER4/ADCY5/GPR4/GPHB5/ADGRD2/S1PR5/PDE4B/DRD1/MC2R/CNR2/ADGRG1/GCGR	47
BP	GO:0009593	detection of chemical stimulus	89/2590	339/17020	8.04826135575081e-08	3.54680686977664e-05	3.29880963423567e-05	CASR/CNGB1/OR1I1/GCK/PKD2L1/GNAT1/TAS2R8/TAS2R7/TAS2R3/TAS2R4/TAS2R5/LBP/OR1J1/OR1L4/SLC24A4/OR4D1/OR5C1/LY96/OR3A3/AZGP1/PIGR/OR1Q1/OR1K1/OR4K2/NOD2/LPO/OR1F1/OR2C1/OR13J1/OR10G3/OR5AU1/OR1L6/OR1L8/OR1N2/OR1N1/OR2AT4/OR5B12/OR5B2/OR9I1/OR10AD1/OR5B3/OR1L1/TLR1/TLR6/OR7D4/OR52W1/OR11H4/OR11H6/OR4K17/OR4L1/OR4K13/OR4F17/OR2B11/OR6C4/OR56B4/OR56A1/OR2B8P/OR1G1/OR52L1/OR1D2/OR4N5/OR56A3/FFAR4/OR9Q1/OR9Q2/OR7D2/OR8A1/OR52K1/OR11G2/KCNMB2/OR6C74/OR5B21/OR1F2P/OR5K3/OR1F12/OR4E2/OR9A1P/OR2AE1/OR52B2/OR4D2/OR6J1/TAS2R38/OR9A4/OR1D5/OR52L2P/OR4E1/PKD1L3/OR1B1/OR1S1	89
BP	GO:0050907	detection of chemical stimulus involved in sensory perception	81/2590	305/17020	1.81006218778642e-07	7.40703305273457e-05	6.88912390569538e-05	CNGB1/OR1I1/PKD2L1/GNAT1/TAS2R8/TAS2R7/TAS2R3/TAS2R4/TAS2R5/OR1J1/OR1L4/SLC24A4/OR4D1/OR5C1/OR3A3/AZGP1/PIGR/OR1Q1/OR1K1/OR4K2/LPO/OR1F1/OR2C1/OR13J1/OR10G3/OR5AU1/OR1L6/OR1L8/OR1N2/OR1N1/OR2AT4/OR5B12/OR5B2/OR9I1/OR10AD1/OR5B3/OR1L1/OR7D4/OR52W1/OR11H4/OR11H6/OR4K17/OR4L1/OR4K13/OR4F17/OR2B11/OR6C4/OR56B4/OR56A1/OR2B8P/OR1G1/OR52L1/OR1D2/OR4N5/OR56A3/FFAR4/OR9Q1/OR9Q2/OR7D2/OR8A1/OR52K1/OR11G2/OR6C74/OR5B21/OR1F2P/OR5K3/OR1F12/OR4E2/OR9A1P/OR2AE1/OR52B2/OR4D2/OR6J1/TAS2R38/OR9A4/OR1D5/OR52L2P/OR4E1/PKD1L3/OR1B1/OR1S1	81
BP	GO:0042742	defense response to bacterium	69/2590	248/17020	2.217264358806e-07	8.46847167439971e-05	7.87634539247436e-05	MPO/STAB1/SLC11A1/BCL3/OAS1/LYZ/NLRC4/TF/CEBPE/PGC/BPI/WFDC2/EPPIN/GSDMD/TNFSF8/OAS2/IL17A/IL17F/IL12B/GNLY/CD160/EPX/SEMG1/TREM1/DEFB129/CFP/IGLL1/LBP/JCHAIN/SYT11/HAVCR2/STAB2/IL6/IRF8/IL22RA1/PLAC8/LCN2/SPON2/SIGLEC16/IL23R/GBP4/LEAP2/NOD2/LPO/LALBA/GSDMA/WFDC13/WFDC12/RNASE3/FPR2/RNASE8/TLR6/SELP/NLRP6/ZG16/WFDC5/WFDC9/GBP6/DEFB108B/PLA2G6/DEFB132/TLR5/C10orf99/PRB3/LTA/TNF/HP/H2BC6/LYZL6	69
BP	GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	30/2590	76/17020	2.41187545479151e-07	8.63602155031286e-05	8.03217996852278e-05	CASR/RGS1/HRH3/OPRM1/GRM6/NPR3/GNAT1/MCHR1/HRH4/DRD2/ADRA2A/DRD3/GRM1/HTR5A/HTR4/CHRM1/GPR37L1/GPR37/S1PR1/FPR2/ADCY5/HTR1F/HTR1D/GRM8/AKAP5/SSTR2/CHRM2/CHRM5/PDE2A/GRM7	30
BP	GO:0043062	extracellular structure organization	78/2590	296/17020	4.26820268806093e-07	0.000143838430587653	0.000133781065058603	COL9A2/ADAMTS6/COL23A1/COL17A1/TIE1/BCL3/NFKB2/FAP/CPB2/COL4A4/COL19A1/COL16A1/LAMB4/CCDC80/CMA1/TGFB2/TLL2/PAPLN/FERMT1/HPN/AEBP1/ECM2/ENG/SPOCK2/KAZALD1/COL9A1/LOX/TNR/TEX14/FMOD/P4HA1/GFAP/POSTN/AGT/IL6/MMP7/MMP13/COL2A1/FBLN5/ADAMTS18/ADAMTSL4/COL8A1/MMP3/ADAMTS12/MMP21/ADAMTS3/ADAMTSL3/MMP14/ADAMTS4/OLFML2B/CTSS/PTX3/COL1A2/GREM1/TNXB/COL3A1/COL4A3/HAS2/COL24A1/RXFP1/COL8A2/COL6A5/ADAMTS20/NDNF/OTOL1/COL14A1/COL13A1/ADAMTSL2/EGFL6/COL11A2/VIT/COL6A6/COL28A1/TNF/MARCOL/SCX/MMP12/MMP28	78
BP	GO:0035082	axoneme assembly	31/2590	82/17020	4.75816496832896e-07	0.000151441817241981	0.00014085281327299	TEKT2/RSPH6A/ODAD1/RSPH4A/IQCG/ARMC2/DNAH7/CFAP58/DNAI1/DNAH8/FOXJ1/LRRC49/DNAI4/LRGUK/SPAG17/HYDIN/DRC1/DNAI3/CFAP100/DNAI2/CFAP46/CFAP65/HOATZ/DNAJB13/DNAH17/FSIP2/CFAP43/MEIG1/ODAD4/CFAP97D1/CFAP206	31
BP	GO:0046942	carboxylic acid transport	71/2590	264/17020	6.11529624248855e-07	0.000184392274595879	0.000171499332850288	ABCB4/SLC6A13/SLC38A5/SLC11A1/ATP1A2/ABCC2/CASR/CEACAM1/LRP2/SLCO1A2/SLC26A4/SLC26A3/SLC10A1/HRH3/SLC1A6/ABCC3/SLC16A6/FOLR3/SLC6A12/SLC26A8/SLC17A2/SLC22A2/RGS4/SLC25A2/TNFSF11/SLC17A3/SLC17A1/PLA2G5/SLC35D2/GFAP/NMUR2/AGT/SLCO2B1/SLC3A1/PLA2G12B/SLC13A5/SLC16A3/TNFRSF11A/SLC17A4/SLC22A3/CLTRN/SLC26A7/NTRK2/DRD2/DRD3/GRM1/PLA2R1/SLC7A7/SLC13A3/ACE/SLC1A7/SLC16A14/SLC6A20/SLC51A/SLC16A9/CYP7A1/BDKRB2/PLA2G4F/SLC23A1/SLC26A5/SLC26A9/LEP/KCNJ10/SLC17A8/SLC25A18/PLA2G6/GRM7/SLC22A6/SLC10A5/SLC5A8/SLC35D2	71
BP	GO:0050778	positive regulation of immune response	115/2590	490/17020	7.35001219746573e-07	0.000201830039650863	0.000187717827252422	CD38/CD79B/BTK/SLC11A1/CD74/C8B/BTN3A1/STAP1/IFI35/CEACAM1/PTPRC/LAT2/NLRC4/TGFB2/BLNK/PGC/IL12RB1/SLA2/NFATC2/TLR8/BMX/TNFSF13B/KCNN4/CLNK/LPXN/HPX/BTN3A3/IL17A/IL17F/C7/IL12B/PDE4D/HRG/CD86/HHLA2/IL1R1/CD160/TNFSF4/COLEC11/MYB/CD80/NCKAP1L/PCK1/BTN2A2/EREG/C3/CFP/PLA2G5/IGLL1/LBP/THEMIS2/VAV3/PTPN22/VTCN1/CFHR5/KLRD1/C5AR2/HAVCR2/IL6/MYO1G/NLRC5/SKAP1/GPR32/FCN3/NFKBIZ/CD226/BANK1/GBP5/MS4A1/C8A/ITGB2/AZGP1/SIGLEC16/IL23R/TRAT1/CTLA4/ERMAP/CGAS/RAET1E/C2/NOD2/INPP5D/IL13/PTAFR/ITGAM/FPR2/FPR1/RASGRP1/GPR151/CMKLR1/A2M/CD28/C1S/LCK/PLA2G6/PDE4B/FPR3/FYB2/C17orf99/CR1L/SH2D1B/CD247/BTNL2/CFI/KLRC2/KLRK1/HLA-DPB1/LTA/TNF/HLA-DMB/CFB/CFHR1/C4A/MMP12/RAET1E	115
BP	GO:0030198	extracellular matrix organization	77/2590	295/17020	7.57449777590229e-07	0.000201830039650863	0.000187717827252422	COL9A2/ADAMTS6/COL23A1/COL17A1/TIE1/BCL3/NFKB2/FAP/CPB2/COL4A4/COL19A1/COL16A1/LAMB4/CCDC80/CMA1/TGFB2/TLL2/PAPLN/FERMT1/HPN/AEBP1/ECM2/ENG/SPOCK2/KAZALD1/COL9A1/LOX/TNR/FMOD/P4HA1/GFAP/POSTN/AGT/IL6/MMP7/MMP13/COL2A1/FBLN5/ADAMTS18/ADAMTSL4/COL8A1/MMP3/ADAMTS12/MMP21/ADAMTS3/ADAMTSL3/MMP14/ADAMTS4/OLFML2B/CTSS/PTX3/COL1A2/GREM1/TNXB/COL3A1/COL4A3/HAS2/COL24A1/RXFP1/COL8A2/COL6A5/ADAMTS20/NDNF/OTOL1/COL14A1/COL13A1/ADAMTSL2/EGFL6/COL11A2/VIT/COL6A6/COL28A1/TNF/MARCOL/SCX/MMP12/MMP28	77
BP	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	35/2590	100/17020	7.75049899165472e-07	0.000201830039650863	0.000187717827252422	CASR/PTGER3/ESR1/HTR2A/OPRM1/NPR3/ADRA1A/NMUR2/C5AR2/AGT/GPR55/LHCGR/PLCE1/GPR32/GPR17/HTR2C/DRD2/ADRA2A/DRD3/GRM1/PTH1R/CCKAR/CX3CR1/CHRM1/S1PR1/FPR2/FPR1/NMUR1/TRHR/CMKLR1/GPR4/CHRM2/DRD1/FFAR4/FPR3	35
BP	GO:0045229	external encapsulating structure organization	77/2590	298/17020	1.15837358746384e-06	0.000278358549839522	0.000258895366930513	COL9A2/ADAMTS6/COL23A1/COL17A1/TIE1/BCL3/NFKB2/FAP/CPB2/COL4A4/COL19A1/COL16A1/LAMB4/CCDC80/CMA1/TGFB2/TLL2/PAPLN/FERMT1/HPN/AEBP1/ECM2/ENG/SPOCK2/KAZALD1/COL9A1/LOX/TNR/FMOD/P4HA1/GFAP/POSTN/AGT/IL6/MMP7/MMP13/COL2A1/FBLN5/ADAMTS18/ADAMTSL4/COL8A1/MMP3/ADAMTS12/MMP21/ADAMTS3/ADAMTSL3/MMP14/ADAMTS4/OLFML2B/CTSS/PTX3/COL1A2/GREM1/TNXB/COL3A1/COL4A3/HAS2/COL24A1/RXFP1/COL8A2/COL6A5/ADAMTS20/NDNF/OTOL1/COL14A1/COL13A1/ADAMTSL2/EGFL6/COL11A2/VIT/COL6A6/COL28A1/TNF/MARCOL/SCX/MMP12/MMP28	77
BP	GO:0060294	cilium movement involved in cell motility	40/2590	123/17020	1.16610319360247e-06	0.000278358549839522	0.000258895366930513	SLC22A16/TEKT2/CACNA1I/EPPIN/RSPH6A/DNAH11/RSPH4A/SLC26A8/IQCG/ROPN1B/ARMC2/CFAP58/DNAI1/SEMG1/ATP1A4/SLC22A14/TCTE1/AKAP4/DDX4/CFAP251/CELF3/DRC7/DNAI3/SLC9B1/TEKT1/TTC21A/CFAP46/CATSPERD/TPPP2/SPEM1/CFAP65/HOATZ/CFAP54/FSIP2/CATSPER4/CFAP43/MEIG1/CFAP97D1/GAS2L2/CFAP206	40
BP	GO:0050900	leukocyte migration	85/2590	342/17020	1.86284627480587e-06	0.000426889852334513	0.000397041172339676	ITGAL/ITGA2B/SELE/DPEP1/CD74/DAPK2/STAP1/F7/CXCL2/CD200/TGFB2/MADCAM1/HMOX1/ASB2/BDKRB1/BST1/SELPLG/RIPOR2/IL17A/IL1R1/CSF3R/NKX2-3/TNFSF11/EPX/NCKAP1L/TREM1/ADGRE2/RIPK3/FOXJ1/LBP/PLVAP/CCL25/VAV3/C5AR2/IL6/MYO1G/CHST4/TNFRSF11A/TRPM2/NLRP12/ECM1/PTPRO/CCL28/JAM2/MMP14/IL34/ITGB2/JAML/VCAM1/TAFA4/CXCR1/CD200R1/CXCL3/GREM1/NOD2/CX3CR1/ROR2/PTAFR/S1PR1/FPR2/PTGER4/IL16/FUT9/SAA1/SELP/CMKLR1/LEP/LCK/CSF1/PDE4B/C10orf99/SELL/CNR2/CXCL17/AGER/KLRK1/TNF/PRSS56/PECAM1/MMP28/CCL23/CCL16/CCL18/CCL15/CCL14	85
BP	GO:0009583	detection of light stimulus	25/2590	63/17020	2.13011281019354e-06	0.00046936216498457	0.000436543767012134	GUCA1A/CNGB1/PDE6C/CACNA1F/TULP1/GRM6/GRK7/GNAT1/PDC/RPE65/OPN5/GNGT1/OPN1SW/AIPL1/SAG/GUCY2D/CRB1/SLC24A4/RGR/CACNA2D4/SLC24A2/GNGT2/CABP4/RRH/ABCA4	25
BP	GO:0009581	detection of external stimulus	41/2590	131/17020	2.61228107808496e-06	0.000554287344309212	0.000515530870068852	GUCA1A/KCNQ1/CNGB1/TRPM3/PDE6C/CACNA1F/HTR2A/HPN/PKD2L1/KCNA1/TULP1/GRM6/GRK7/GNAT1/PDC/RPE65/PHF24/OPN5/GNGT1/OPN1SW/AIPL1/SAG/PKDREJ/GUCY2D/CRB1/SLC24A4/RGR/TMC2/CACNA2D4/SLC24A2/PKD1L1/TMC1/PKD1L2/GNGT2/CABP4/RRH/KCNK4/ABCA4/PJVK/STRC/PKD1L3	41
BP	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	19/2590	42/17020	3.53656218490675e-06	0.000723605884190385	0.000673010442857067	PCDHB4/PCDHB2/PCDHB3/PCDHB5/PCDHB6/CDH6/PCDHB10/PCDHB14/DSG1/CDH12/DCHS1/CDH16/SELP/PCDHB9/CDH5/PCDHB13/SELL/PCDHB11/PCDHB16	19
BP	GO:0007606	sensory perception of chemical stimulus	86/2590	353/17020	3.84087235971417e-06	0.000758770956855258	0.000705716729033508	BEST2/CNGB1/TRPM5/OR1I1/PKD2L1/GNAT1/TAS2R8/TAS2R7/TAS2R3/TAS2R4/TAS2R5/OR1J1/OR1L4/SLC24A4/OR4D1/OR5C1/DRD2/OR3A3/AZGP1/PIGR/OR1Q1/OR1K1/OR4K2/LPO/OR1F1/OR2C1/OR13J1/OR10G3/OR5AU1/OR1L6/OR1L8/OR1N2/OR1N1/OR2AT4/OR5B12/OR5B2/OR9I1/OR10AD1/OR5B3/OR1L1/OR7D4/OR52W1/OR11H4/OR11H6/OR4K17/OR4L1/OR4K13/OR4F17/OR2B11/OR6C4/OR56B4/OR56A1/OR2B8P/OR1G1/OR52L1/OR1D2/OR4N5/OR56A3/CALHM1/FFAR4/OR9Q1/OR9Q2/OR7D2/GJB4/OR8A1/OR52K1/OR11G2/OR6C74/OR5B21/OR1F2P/OR5K3/OR1F12/OR4E2/OR9A1P/OR2AE1/OR52B2/OR4D2/OR6J1/TAS2R38/OR9A4/OR1D5/OR52L2P/OR4E1/PKD1L3/OR1B1/OR1S1	86
BP	GO:0009582	detection of abiotic stimulus	41/2590	134/17020	4.92738764215568e-06	0.000940966793396996	0.000875173201564633	GUCA1A/KCNQ1/CNGB1/TRPM3/PDE6C/CACNA1F/HTR2A/HPN/PKD2L1/KCNA1/TULP1/GRM6/GRK7/GNAT1/PDC/RPE65/PHF24/OPN5/GNGT1/OPN1SW/AIPL1/SAG/PKDREJ/GUCY2D/CRB1/SLC24A4/RGR/TMC2/CACNA2D4/SLC24A2/PKD1L1/TMC1/PKD1L2/GNGT2/CABP4/RRH/KCNK4/ABCA4/PJVK/STRC/PKD1L3	41
